Year,Month,Product Category Key,Province,City,Province Population Size,Province Total University Enrollment,Number of Dwellings,Median House-hold Income,Sales
2024,12,5,Alberta,Brooks,4543111,158320,5140,91000,121.91134123662458
2024,1,1,Alberta,Calgary,4543111,158320,563440,100000,109.21046494887703
2024,2,2,Alberta,Camrose,4543111,158320,8135,76000,91.06115708024154
2024,3,3,Alberta,Canmore,4543111,158320,6805,106000,109.48128989503006
2024,4,4,Alberta,Edmonton,4543111,158320,548625,96000,100.37457330157412
2024,5,5,Alberta,Grande Prairie,4543111,158320,24815,102000,108.76054261486209
2024,6,1,Alberta,High River,4543111,158320,5785,82000,80.80465545776887
2024,7,2,Alberta,Lacombe,4543111,158320,5195,89000,92.38295083256934
2024,8,3,Alberta,Lethbridge,4543111,158320,48650,84000,109.90329158529308
2024,9,4,Alberta,Lloydminster,4543111,158320,13885,95000,96.66128583574395
2024,10,5,Alberta,Medicine Hat,4543111,158320,32060,80000,113.4793281055407
2024,11,1,Alberta,Okotoks,4543111,158320,10475,117000,129.68974281366346
2024,12,2,Alberta,Red Deer,4543111,158320,40510,85000,113.02749691967907
2024,1,3,Alberta,Strathmore,4543111,158320,5515,91000,96.37210333695677
2024,2,4,Alberta,Sylvan Lake,4543111,158320,6615,93000,91.53039821229893
2024,3,5,Alberta,Wetaskiwin,4543111,158320,5185,69500,103.33729032307231
2024,4,1,Alberta,Wood Buffalo,4543111,158320,26480,182000,114.52912580858607
2024,5,2,British Columbia,Abbotsford - Mission,5319324,186124,67610,91000,88.7626058969738
2024,6,3,British Columbia,Campbell River,5319324,186124,17640,78500,88.19295122502052
2024,7,4,British Columbia,Chilliwack,5319324,186124,44365,82000,87.66954387101212
2024,8,5,British Columbia,Courtenay,5319324,186124,28200,76500,121.43843616110486
2024,9,1,British Columbia,Cranbrook,5319324,186124,11380,84000,87.45459074897013
2024,10,2,British Columbia,Dawson Creek,5319324,186124,7540,85000,112.33681234436521
2024,11,3,British Columbia,Duncan,5319324,186124,20010,75500,98.14043630861846
2024,12,4,British Columbia,Fort St. John,5319324,186124,11590,106000,121.3822371813123
2024,1,5,British Columbia,Kamloops,5319324,186124,47100,87000,108.755794483465
2024,2,1,British Columbia,Kelowna,5319324,186124,94335,85000,93.27478583218735
2024,3,2,British Columbia,Ladysmith,5319324,186124,6505,80000,93.83506699208031
2024,4,3,British Columbia,Nanaimo,5319324,186124,49345,77500,96.10174308252775
2024,5,4,British Columbia,Nelson,5319324,186124,8505,74500,88.20976339674424
2024,6,5,British Columbia,Parksville,5319324,186124,14765,73500,101.32733404626349
2024,7,1,British Columbia,Penticton,5319324,186124,21920,71000,82.42363963918075
2024,8,2,British Columbia,Port Alberni,5319324,186124,11715,67000,104.65666856571104
2024,9,3,British Columbia,Powell River,5319324,186124,8190,66500,100.15969326162863
2024,10,4,British Columbia,Prince George,5319324,186124,36800,91000,102.3692067490063
2024,11,5,British Columbia,Prince Rupert,5319324,186124,5500,92000,114.4832469255367
2024,12,1,British Columbia,Quesnel,5319324,186124,10155,73000,89.19347228287108
2024,1,2,British Columbia,Salmon Arm,5319324,186124,8215,75000,92.59455866368545
2024,2,3,British Columbia,Squamish,5319324,186124,9310,111000,117.11203030500519
2024,3,4,British Columbia,Terrace,5319324,186124,8000,90000,86.79152145333228
2024,4,5,British Columbia,Trail,5319324,186124,6515,76000,108.58255040657298
2024,5,1,British Columbia,Vancouver,5319324,186124,1043320,90000,72.03910628765271
2024,6,2,British Columbia,Vernon,5319324,186124,28725,79000,84.55121016141219
2024,7,3,British Columbia,Victoria,5319324,186124,176675,85000,96.78146123880985
2024,8,4,British Columbia,Williams Lake,5319324,186124,10045,81000,104.32358189663509
2024,9,5,Prince Edward Island,Charlottetown,170688,5810,32945,76500,88.31379290008354
2024,10,1,Prince Edward Island,Summerside,170688,5810,7950,64500,91.50841664967197
2024,11,2,Nova Scotia,Cape Breto,1019725,52270,43800,62000,95.83382079033862
2024,12,3,Nova Scotia,Halifax,1019725,52270,201140,81000,91.79759843162198
2024,1,4,Nova Scotia,Kentville,1019725,52270,11940,67000,97.68995814161462
2024,2,5,Nova Scotia,New Glasgow,1019725,52270,15480,64000,100.51796078575906
2024,3,1,Nova Scotia,Truro,1019725,52270,20700,66000,92.72990223669001
2024,4,2,New Brunswick,Bathurst,812061,20590,14395,62800,87.07929374363145
2024,5,3,New Brunswick,Campbellton,812061,20590,6130,54400,96.17478758870936
2024,6,4,New Brunswick,Edmundston,812061,20590,10265,60800,82.77723823145416
2024,7,5,New Brunswick,Fredericton,812061,20590,46360,79000,98.59806722059243
2024,8,1,New Brunswick,Miramich,812061,20590,12300,66500,74.0061693968007
2024,9,2,New Brunswick,Moncton,812061,20590,67180,74500,78.01365701707293
2024,10,3,New Brunswick,Saint John,812061,20590,55865,74000,85.25192387611774
2024,11,4,Quebec,Alma,8695659,313360,13815,67500,94.21147970095438
2024,12,5,Quebec,Amos,8695659,313360,8250,76500,139.40974348535437
2024,1,1,Quebec,Baie-Comeau,8695659,313360,12360,75000,80.9339824809795
2024,2,2,Quebec,Cowansville,8695659,313360,6980,58800,89.70122332041466
2024,3,3,Quebec,Dolbeau-Mistassini,8695659,313360,6960,63600,91.18878025432464
2024,4,4,Quebec,Drummondville,8695659,313360,45695,64000,95.53200897083813
2024,5,5,Quebec,Granby,8695659,313360,41095,68500,117.97054103109585
2024,6,1,Quebec,Joliette,8695659,313360,24565,61600,80.07104230886969
2024,7,2,Quebec,Lachute,8695659,313360,6530,56400,97.96507854140259
2024,8,3,Quebec,Matane,8695659,313360,9170,56800,126.97638764114478
2024,9,4,Quebec,Montréal,8695659,313360,1835700,76000,99.84388741885081
2024,10,5,Quebec,Québec,8695659,313360,387955,76500,120.18716676902827
2024,11,1,Quebec,Rimouski,8695659,313360,25620,67000,91.7141082844445
2024,12,2,Quebec,Rivière-du-Loup,8695659,313360,13740,67000,114.31338546814148
2024,1,3,Quebec,Rouyn-Noranda,8695659,313360,19280,76000,93.46210935103824
2024,2,4,Quebec,Saguenay,8695659,313360,74810,70000,89.07758356048846
2024,3,5,Quebec,Saint-Georges,8695659,313360,16135,64500,104.8414810443543
2024,4,1,Quebec,Saint-Hyacinthe,8695659,313360,27960,62000,81.38912202148242
2024,5,2,Quebec,Sainte-Agathe-des-Monts,8695659,313360,9670,61200,95.5055802665328
2024,6,3,Quebec,Sainte-Marie,8695659,313360,5500,78000,97.90097542073752
2024,7,4,Quebec,Salaberry-de-Valleyfield,8695659,313360,20070,62000,98.45839882854712
2024,8,5,Quebec,Sept-Îles,8695659,313360,12290,79000,139.7017737748695
2024,9,1,Quebec,Shawinigan,8695659,313360,25060,53600,83.86732708667388
2024,10,2,Quebec,Sherbrooke,8695659,313360,104650,65000,112.6342678309514
2024,11,3,Quebec,Sorel-Tracy,8695659,313360,20310,61600,102.06077056869267
2024,12,4,Quebec,Thetford Mines,8695659,313360,13260,57200,102.46642781394905
2024,1,5,Quebec,Trois-Rivières,8695659,313360,76635,62400,107.72956343026816
2024,2,1,Quebec,Val-d'Or,8695659,313360,15375,74500,79.62764246610088
2024,3,2,Quebec,Victoriaville,8695659,313360,23910,63200,86.06594286284361
2024,4,3,Ontario,Barrie,15109416,602850,78540,97000,183.90984210415235
2024,5,4,Ontario,Belleville - Quinte West,15109416,602850,46215,78000,114.88996193504649
2024,6,5,Ontario,Brantford,15109416,602850,56000,85000,137.89796444134532
2024,7,1,Ontario,Brockville,15109416,602850,14435,70500,116.44506265820355
2024,8,2,Ontario,Centre Wellington,15109416,602850,11970,101000,178.25382830818205
2024,9,3,Ontario,Chatham-Kent,15109416,602850,44175,71500,138.40448451815942
2024,10,4,Ontario,Cobourg,15109416,602850,9135,77000,127.36271266587987
2024,11,5,Ontario,Collingwood,15109416,602850,11170,82000,142.81161730942574
2024,12,1,Ontario,Cornwall,15109416,602850,26795,65500,152.4777105534528
2024,1,2,Ontario,Elliot Lake,15109416,602850,5840,50000,132.70527428303996
2024,2,3,Ontario,Essa,15109416,602850,7945,108000,157.5337173138593
2024,3,4,Ontario,Greater Sudbury,15109416,602850,73385,84000,122.17350828992961
2024,4,5,Ontario,Guelph,15109416,602850,64175,97000,169.80843919238308
2024,5,1,Ontario,Hamilton,15109416,602850,307380,91000,109.8738634462573
2024,6,2,Ontario,Hawkesbury,15109416,602850,5985,53600,129.07053958298218
2024,7,3,Ontario,Ingersoll,15109416,602850,5465,88000,143.8254771442401
2024,8,4,Ontario,Kawartha Lakes,15109416,602850,32710,82000,147.56452001422966
2024,9,5,Ontario,Kenora,15109416,602850,6510,86000,136.941506447506
2024,10,1,Ontario,Kingston,15109416,602850,73505,83000,130.42843241230483
2024,11,2,Ontario,Kitchener,15109416,602850,219060,92000,137.08531318502267
2024,12,3,Ontario,London,15109416,602850,222240,79500,159.51513542663199
2024,1,4,Ontario,Midland,15109416,602850,11825,71000,109.79309856725459
2024,2,5,Ontario,Norfolk,15109416,602850,27595,82000,145.20796668893766
2024,3,1,Ontario,North Bay,15109416,602850,31185,76000,104.08609038807643
2024,4,2,Ontario,Orillia,15109416,602850,14425,71000,143.33736775251742
2024,5,3,Ontario,Oshawa,15109416,602850,149045,102000,155.4227774742198
2024,6,4,Ontario,Ottawa,15109416,602850,604720,98000,132.43943379588214
2024,7,5,Ontario,Owen Sound,15109416,602850,14390,71500,147.76161229769372
2024,8,1,Ontario,Pembroke,15109416,602850,10260,73000,135.86417592973802
2024,9,2,Ontario,Petawawa,15109416,602850,6760,102000,156.9660433852491
2024,10,3,Ontario,Peterborough,15109416,602850,53370,79000,138.59066275662025
2024,11,4,Ontario,Port Hope,15109416,602850,7320,88000,123.90326188209072
2024,12,5,Ontario,Sarnia,15109416,602850,42580,83000,160.430061103727
2024,1,1,Ontario,Sault Ste. Marie,15109416,602850,34415,74000,109.01570269231154
2024,2,2,Ontario,St. Catharines - Niagara,15109416,602850,179225,77000,129.36180462729038
2024,3,3,Ontario,Stratford,15109416,602850,14745,77000,129.450690905692
2024,4,4,Ontario,Thunder Bay,15109416,602850,54210,80000,145.2474935605699
2024,5,5,Ontario,Tillsonburg,15109416,602850,8225,73500,137.05768736039803
2024,6,1,Ontario,Timmins,15109416,602850,17885,82000,113.66523181606594
2024,7,2,Ontario,Toronto,15109416,602850,2262470,97000,213.39728992445347
2024,8,3,Ontario,Wasaga Beach,15109416,602850,10810,76000,160.74811260357313
2024,9,4,Ontario,Windsor,15109416,602850,165665,82000,120.94280441337771
2024,10,5,Ontario,Woodstock,15109416,602850,18885,82000,145.23882631081833
2024,11,1,Manitoba,Brandon,1409223,43140,22280,77500,90.736905970044
2024,12,2,Manitoba,Portage la Prairie,1409223,43140,5645,69000,110.69654600904043
2024,1,3,Manitoba,Steinbach,1409223,43140,6835,72500,96.91198110595802
2024,2,4,Manitoba,Thompson,1409223,43140,4675,96000,99.58869781782028
2024,3,5,Manitoba,Winkler,1409223,43140,11360,75000,109.07483946796353
2024,4,1,Manitoba,Winnipeg,1409223,43140,330325,83000,85.07197498111762
2024,5,2,Saskatchewan,Estevan,1194803,39590,5345,96000,104.60368076035223
2024,6,3,Saskatchewan,Moose Jaw,1194803,39590,15215,75500,88.16886461599118
2024,7,4,Saskatchewan,North Battleford,1194803,39590,7865,78000,87.20142922727123
2024,8,5,Saskatchewan,Prince Albert,1194803,39590,17060,78000,113.61686911971013
2024,9,1,Saskatchewan,Regina,1194803,39590,100210,90000,75.9425370888166
2024,10,2,Saskatchewan,Saskatoon,1194803,39590,125100,89000,114.88418061421145
2024,11,3,Saskatchewan,Swift Current,1194803,39590,7950,80000,90.644156415136
2024,12,4,Saskatchewan,Weyburn,1194803,39590,5090,82000,99.14784412212293
2024,1,5,Saskatchewan,Yorkton,1194803,39590,8425,77500,107.07767409225416
2024,2,1,Alberta,Brooks,4543111,158320,5140,91000,94.83364670806381
2024,3,2,Alberta,Calgary,4543111,158320,563440,100000,109.37790367684033
2024,4,3,Alberta,Camrose,4543111,158320,8135,76000,97.99445422653498
2024,5,4,Alberta,Canmore,4543111,158320,6805,106000,94.42843258453031
2024,6,5,Alberta,Edmonton,4543111,158320,548625,96000,97.04659740487837
2024,7,1,Alberta,Grande Prairie,4543111,158320,24815,102000,119.75079077489293
2024,8,2,Alberta,High River,4543111,158320,5785,82000,108.38455083744408
2024,9,3,Alberta,Lacombe,4543111,158320,5195,89000,103.67951791558016
2024,10,4,Alberta,Lethbridge,4543111,158320,48650,84000,98.54111363476706
2024,11,5,Alberta,Lloydminster,4543111,158320,13885,95000,118.04435158585353
2024,12,1,Alberta,Medicine Hat,4543111,158320,32060,80000,91.82791799448289
2024,1,2,Alberta,Okotoks,4543111,158320,10475,117000,115.28546591433452
2024,2,3,Alberta,Red Deer,4543111,158320,40510,85000,101.94083071872471
2024,3,4,Alberta,Strathmore,4543111,158320,5515,91000,87.44355966847148
2024,4,5,Alberta,Sylvan Lake,4543111,158320,6615,93000,113.40022713998772
2024,5,1,Alberta,Wetaskiwin,4543111,158320,5185,69500,82.05100136717249
2024,6,2,Alberta,Wood Buffalo,4543111,158320,26480,182000,112.1429880462044
2024,7,3,British Columbia,Abbotsford - Mission,5319324,186124,67610,91000,95.19714274100549
2024,8,4,British Columbia,Campbell River,5319324,186124,17640,78500,103.28944067173616
2024,9,5,British Columbia,Chilliwack,5319324,186124,44365,82000,105.859963544738
2024,10,1,British Columbia,Courtenay,5319324,186124,28200,76500,97.17217888904005
2024,11,2,British Columbia,Cranbrook,5319324,186124,11380,84000,109.34021733439047
2024,12,3,British Columbia,Dawson Creek,5319324,186124,7540,85000,105.28919430670058
2024,1,4,British Columbia,Duncan,5319324,186124,20010,75500,87.09473597301849
2024,2,5,British Columbia,Fort St. John,5319324,186124,11590,106000,107.74316813517318
2024,3,1,British Columbia,Kamloops,5319324,186124,47100,87000,90.03751958976702
2024,4,2,British Columbia,Kelowna,5319324,186124,94335,85000,95.87515527178543
2024,5,3,British Columbia,Ladysmith,5319324,186124,6505,80000,94.2585172897689
2024,6,4,British Columbia,Nanaimo,5319324,186124,49345,77500,81.06336657017786
2024,7,5,British Columbia,Nelson,5319324,186124,8505,74500,106.89937012219882
2024,8,1,British Columbia,Parksville,5319324,186124,14765,73500,88.10938694607657
2024,9,2,British Columbia,Penticton,5319324,186124,21920,71000,96.3761936443898
2024,10,3,British Columbia,Port Alberni,5319324,186124,11715,67000,101.1370313185932
2024,11,4,British Columbia,Powell River,5319324,186124,8190,66500,90.29114544088017
2024,12,5,British Columbia,Prince George,5319324,186124,36800,91000,124.73857626173623
2024,1,1,British Columbia,Prince Rupert,5319324,186124,5500,92000,93.54440344730274
2024,2,2,British Columbia,Quesnel,5319324,186124,10155,73000,89.90031041951579
2024,3,3,British Columbia,Salmon Arm,5319324,186124,8215,75000,90.93630926716936
2024,4,4,British Columbia,Squamish,5319324,186124,9310,111000,90.19773752199333
2024,5,5,British Columbia,Terrace,5319324,186124,8000,90000,101.85905688040873
2024,6,1,British Columbia,Trail,5319324,186124,6515,76000,77.07677318603584
2024,7,2,British Columbia,Vancouver,5319324,186124,1043320,90000,91.21356559966038
2024,8,3,British Columbia,Vernon,5319324,186124,28725,79000,108.74244492456732
2024,9,4,British Columbia,Victoria,5319324,186124,176675,85000,92.90408178691942
2024,10,5,British Columbia,Williams Lake,5319324,186124,10045,81000,116.30656313065235
2024,11,1,Prince Edward Island,Charlottetown,170688,5810,32945,76500,87.70110427731854
2024,12,2,Prince Edward Island,Summerside,170688,5810,7950,64500,102.33426103976151
2024,1,3,Nova Scotia,Cape Breto,1019725,52270,43800,62000,102.81204887088128
2024,2,4,Nova Scotia,Halifax,1019725,52270,201140,81000,99.41789256511869
2024,3,5,Nova Scotia,Kentville,1019725,52270,11940,67000,96.43112224193162
2024,4,1,Nova Scotia,New Glasgow,1019725,52270,15480,64000,92.370697448841
2024,5,2,Nova Scotia,Truro,1019725,52270,20700,66000,83.13168139890142
2024,6,3,New Brunswick,Bathurst,812061,20590,14395,62800,88.68923277070138
2024,7,4,New Brunswick,Campbellton,812061,20590,6130,54400,88.34927430738949
2024,8,5,New Brunswick,Edmundston,812061,20590,10265,60800,103.83059770947119
2024,9,1,New Brunswick,Fredericton,812061,20590,46360,79000,71.81847881358591
2024,10,2,New Brunswick,Miramich,812061,20590,12300,66500,101.37958980205718
2024,11,3,New Brunswick,Moncton,812061,20590,67180,74500,78.14784177590506
2024,12,4,New Brunswick,Saint John,812061,20590,55865,74000,78.95260067102613
2024,1,5,Quebec,Alma,8695659,313360,13815,67500,107.72956343026816
2024,2,1,Quebec,Amos,8695659,313360,8250,76500,81.16053685220923
2024,3,2,Quebec,Baie-Comeau,8695659,313360,12360,75000,86.06594286284361
2024,4,3,Quebec,Cowansville,8695659,313360,6980,58800,101.27848612224535
2024,5,4,Quebec,Dolbeau-Mistassini,8695659,313360,6960,63600,97.91778759246124
2024,6,5,Quebec,Drummondville,8695659,313360,45695,64000,112.9391161912464
2024,7,1,Quebec,Granby,8695659,313360,41095,68500,85.4179087620146
2024,8,2,Quebec,Joliette,8695659,313360,24565,61600,123.19288802390595
2024,9,3,Quebec,Lachute,8695659,313360,6530,56400,106.22930724430482
2024,10,4,Quebec,Matane,8695659,313360,9170,56800,96.99468286581197
2024,11,5,Quebec,Montréal,8695659,313360,1835700,76000,97.62610014445087
2024,12,1,Quebec,Québec,8695659,313360,387955,76500,86.55521651977769
2024,1,2,Quebec,Rimouski,8695659,313360,25620,67000,93.83020817949824
2024,2,3,Quebec,Rivière-du-Loup,8695659,313360,13740,67000,94.82406071189568
2024,3,4,Quebec,Rouyn-Noranda,8695659,313360,19280,76000,85.44230310291742
2024,4,5,Quebec,Saguenay,8695659,313360,74810,70000,114.93118691227501
2024,5,1,Quebec,Saint-Georges,8695659,313360,16135,64500,83.88442382928059
2024,6,2,Quebec,Saint-Hyacinthe,8695659,313360,27960,62000,91.6921987461219
2024,7,3,Quebec,Sainte-Agathe-des-Monts,8695659,313360,9670,61200,104.20487597995434
2024,8,4,Quebec,Sainte-Marie,8695659,313360,5500,78000,121.82566012993107
2024,9,5,Quebec,Salaberry-de-Valleyfield,8695659,313360,20070,62000,117.0691040946124
2024,10,1,Quebec,Sept-Îles,8695659,313360,12290,79000,96.09265550252879
2024,11,2,Quebec,Shawinigan,8695659,313360,25060,53600,109.63767282097666
2024,12,3,Quebec,Sherbrooke,8695659,313360,104650,65000,107.8514086626766
2024,1,4,Quebec,Sorel-Tracy,8695659,313360,20310,61600,88.33038548883128
2024,2,5,Quebec,Thetford Mines,8695659,313360,13260,57200,108.47676150192534
2024,3,1,Quebec,Trois-Rivières,8695659,313360,76635,62400,75.99236200852984
2024,4,2,Quebec,Val-d'Or,8695659,313360,15375,74500,92.29843871182958
2024,5,3,Quebec,Victoriaville,8695659,313360,23910,63200,103.66426474386846
2024,6,4,Ontario,Barrie,15109416,602850,78540,97000,125.88435873387355
2024,7,5,Ontario,Belleville - Quinte West,15109416,602850,46215,78000,145.64664031097672
2024,8,1,Ontario,Brantford,15109416,602850,56000,85000,138.43121154074532
2024,9,2,Ontario,Brockville,15109416,602850,14435,70500,133.05740958087011
